"Iteration","Dst","Src","Priority","Number","Percentage","run","method","users","speed"
"465",1,10,5,1,4,1,"9","it",12,"0"
"466",1,27,1,0.3,2,0.825,"9","it",12,"0"
"467",1,29,0,1,4,1,"9","it",12,"0"
"468",1,15,0,1,4,1,"9","it",12,"0"
"469",1,17,0,1,4,1,"9","ahp",12,"0"
"470",1,35,5,1,4,1,"9","ahp",12,"0"
"471",1,19,2,1,4,1,"9","ahp",12,"0"
"472",1,21,4,0.4,2,0.934,"9","ahp",12,"0"
"473",1,8,2,0.3,2,0.825,"9","ahp",12,"0"
"474",1,24,0,1,4,1,"9","ahp",12,"0"
"475",1,25,2,0.3,2,0.825,"9","ahp",12,"0"
"476",1,26,1,0.3,2,0.825,"9","ahp",12,"0"
"477",1,10,4,0.4,2,0.934,"9","ahp",12,"0"
