"Iteration","Dst","Src","Accuracy","Completeness","Timeliness","Reliability","run","method","users","speed"
"1123",1,18,1,0.4,0.1,0.05,0.3,"6","ahp",30,"0"
"1124",1,19,1,0.4,0.2,0.1,0.3,"6","ahp",30,"0"
"1125",1,20,2,0.3,0.2,0.1,0.225,"6","ahp",30,"0"
"1126",1,21,1,0.4,0.1,0.05,0.3,"6","ahp",30,"0"
"1127",1,22,1,0.4,0.1,0.05,0.3,"6","ahp",30,"0"
"1128",1,23,1,0.3,0.1,0.05,0.225,"6","ahp",30,"0"
"1129",1,24,2,0.3,0.2,0.1,0.225,"6","ahp",30,"0"
"1130",1,25,1,0.3,0.1,0.05,0.225,"6","ahp",30,"0"
"1131",1,26,1,0.3,0.1,0.05,0.225,"6","ahp",30,"0"
"1132",1,27,1,0.3,0.2,0.1,0.225,"6","ahp",30,"0"
"1133",1,28,1,0.4,0.2,0.1,0.3,"6","ahp",30,"0"
"1134",1,29,1,0.3,0.2,0.1,0.225,"6","ahp",30,"0"
"1135",1,30,1,0.4,0.1,0.05,0.3,"6","ahp",30,"0"
"1136",1,31,1,0.4,0.1,0.05,0.3,"6","ahp",30,"0"
"1137",1,32,1,0.4,0.1,0.05,0.3,"6","ahp",30,"0"
"1138",1,33,1,0.4,0.191262,0.095631,0.3,"6","ahp",30,"0"
"1139",1,34,1,0.4,0.1,0.05,0.3,"6","ahp",30,"0"
"1140",1,35,2,0.3,0.2,0.1,0.225,"6","ahp",30,"0"
"1141",1,6,5,0.3,0.17223,0.086115,0.225,"7","it",30,"0"
"1142",1,7,1,0.3,0.2,0.1,0.225,"7","it",30,"0"
"1143",1,8,1,0.3,0.1,0.05,0.225,"7","it",30,"0"
"1144",1,9,0,0.4,0.1,0.044444,0.283333,"7","it",30,"0"
"1145",1,10,1,0.3,0.2,0.1,0.225,"7","it",30,"0"
"1146",1,11,0,0.4,0.1,0.05,0.3,"7","it",30,"0"
"1147",1,12,2,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1148",1,13,2,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1149",1,14,0,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1150",1,15,0,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1151",1,16,5,0.3,0.2,0.1,0.225,"7","it",30,"0"
"1152",1,17,0,0.4,0.1,0.05,0.3,"7","it",30,"0"
"1153",1,18,0,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1154",1,19,2,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1155",1,20,0,0.3,0.177778,0.088889,0.225,"7","it",30,"0"
"1156",1,21,2,0.4,0.1,0.05,0.3,"7","it",30,"0"
"1157",1,22,0,0.3,0.2,0.1,0.225,"7","it",30,"0"
"1158",1,23,2,0.3,0.2,0.1,0.225,"7","it",30,"0"
"1159",1,24,2,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1160",1,25,2,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1161",1,26,2,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1162",1,27,4,0.256,0.178,0.1,0.225,"7","it",30,"0"
"1163",1,28,5,0.3,0.2,0.1,0.225,"7","it",30,"0"
"1164",1,29,0,0.4,0.1,0.05,0.3,"7","it",30,"0"
"1165",1,30,0,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1166",1,31,0,0.4,0.152154,0.076077,0.3,"7","it",30,"0"
"1167",1,32,0,0.4,0.2,0.1,0.3,"7","it",30,"0"
"1168",1,33,2,0.4,0.1,0.05,0.3,"7","it",30,"0"
"1169",1,34,0,0.4,0.1,0.05,0.3,"7","it",30,"0"
"1170",1,35,5,0.3,0.2,0.1,0.225,"7","it",30,"0"
"1171",1,6,1,0.3,0.1,0.05,0.225,"7","ahp",30,"0"
"1172",1,7,1,0.3,0.140697,0.070348,0.225,"7","ahp",30,"0"
"1173",1,8,1,0.3,0.1,0.05,0.225,"7","ahp",30,"0"
"1174",1,9,1,0.3,0.1,0.05,0.225,"7","ahp",30,"0"
"1175",1,10,1,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1176",1,11,1,0.3,0.1,0.05,0.225,"7","ahp",30,"0"
"1177",1,12,1,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1178",1,13,2,0.4,0.2,0.1,0.3,"7","ahp",30,"0"
"1179",1,14,2,0.4,0.2,0.1,0.3,"7","ahp",30,"0"
"1180",1,15,1,0.3,0.1,0.05,0.225,"7","ahp",30,"0"
"1181",1,16,4,0.256,0.178,0.1,0.225,"7","ahp",30,"0"
"1182",1,17,1,0.3,0.1,0.05,0.225,"7","ahp",30,"0"
"1183",1,18,1,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1184",1,19,2,0.4,0.2,0.1,0.3,"7","ahp",30,"0"
"1185",1,20,1,0.3,0.1,0.05,0.225,"7","ahp",30,"0"
"1186",1,21,1,0.3,0.1,0.05,0.225,"7","ahp",30,"0"
"1187",1,22,2,0.3,0.177778,0.088889,0.225,"7","ahp",30,"0"
"1188",1,23,2,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1189",1,24,2,0.4,0.2,0.1,0.3,"7","ahp",30,"0"
"1190",1,25,2,0.4,0.2,0.1,0.3,"7","ahp",30,"0"
"1191",1,26,2,0.4,0.114711,0.057356,0.3,"7","ahp",30,"0"
"1192",1,27,1,0.3,0.1,0.05,0.225,"7","ahp",30,"0"
"1193",1,28,1,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1194",1,29,2,0.4,0.2,0.1,0.3,"7","ahp",30,"0"
"1195",1,30,1,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1196",1,31,2,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1197",1,32,0,0.4,0.2,0.1,0.3,"7","ahp",30,"0"
"1198",1,33,4,0.256,0.178,0.1,0.225,"7","ahp",30,"0"
"1199",1,34,1,0.3,0.1,0.05,0.225,"7","ahp",30,"0"
"1200",1,35,1,0.3,0.2,0.1,0.225,"7","ahp",30,"0"
"1201",1,6,0,0.3,0.116835,0.058418,0.225,"8","it",30,"0"
"1202",1,7,5,0.3,0.2,0.1,0.225,"8","it",30,"0"
"1203",1,8,2,0.4,0.1,0.05,0.3,"8","it",30,"0"
"1204",1,9,0,0.3,0.2,0.1,0.225,"8","it",30,"0"
"1205",1,10,2,0.4,0.1,0.05,0.3,"8","it",30,"0"
"1206",1,11,0,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1207",1,12,0,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1208",1,13,0,0.4,0.136364,0.068182,0.3,"8","it",30,"0"
"1209",1,14,2,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1210",1,15,5,0.3,0.2,0.1,0.225,"8","it",30,"0"
"1211",1,16,5,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1212",1,17,5,0.4,0.1,0.05,0.3,"8","it",30,"0"
"1213",1,18,2,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1214",1,19,2,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1215",1,20,2,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1216",1,21,2,0.4,0.1,0.05,0.3,"8","it",30,"0"
"1217",1,22,1,0.3,0.2,0.1,0.225,"8","it",30,"0"
"1218",1,23,5,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1219",1,24,5,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1220",1,25,0,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1221",1,26,2,0.4,0.109351,0.054675,0.3,"8","it",30,"0"
"1222",1,27,0,0.4,0.1,0.05,0.3,"8","it",30,"0"
"1223",1,28,3,0.292,0.196,0.1,0.225,"8","it",30,"0"
"1224",1,29,0,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1225",1,30,2,0.4,0.1,0.05,0.3,"8","it",30,"0"
"1226",1,31,5,0.4,0.102313,0.051156,0.3,"8","it",30,"0"
"1227",1,32,5,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1228",1,33,0,0.3,0.2,0.1,0.225,"8","it",30,"0"
"1229",1,34,2,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1230",1,35,5,0.4,0.2,0.1,0.3,"8","it",30,"0"
"1231",1,6,1,0.3,0.1,0.05,0.225,"8","ahp",30,"0"
"1232",1,7,1,0.3,0.1,0.05,0.225,"8","ahp",30,"0"
"1233",1,8,2,0.4,0.1,0.05,0.3,"8","ahp",30,"0"
"1234",1,9,1,0.3,0.1,0.05,0.225,"8","ahp",30,"0"
"1235",1,10,3,0.392,0.196,0.1,0.3,"8","ahp",30,"0"
"1236",1,11,1,0.3,0.101402,0.050701,0.225,"8","ahp",30,"0"
"1237",1,12,3,0.392,0.196,0.1,0.3,"8","ahp",30,"0"
"1238",1,13,1,0.3,0.1,0.05,0.225,"8","ahp",30,"0"
"1239",1,14,2,0.4,0.2,0.1,0.3,"8","ahp",30,"0"
"1240",1,15,1,0.3,0.2,0.1,0.225,"8","ahp",30,"0"
"1241",1,16,3,0.392,0.196,0.1,0.3,"8","ahp",30,"0"
"1242",1,17,1,0.3,0.1,0.05,0.225,"8","ahp",30,"0"
"1243",1,18,2,0.4,0.2,0.1,0.3,"8","ahp",30,"0"
"1244",1,19,2,0.4,0.2,0.1,0.3,"8","ahp",30,"0"
"1245",1,20,2,0.4,0.2,0.1,0.3,"8","ahp",30,"0"
"1246",1,21,2,0.4,0.1,0.05,0.3,"8","ahp",30,"0"
"1247",1,22,1,0.3,0.1,0.05,0.225,"8","ahp",30,"0"
"1248",1,23,3,0.392,0.196,0.1,0.3,"8","ahp",30,"0"
"1249",1,24,2,0.4,0.1,0.05,0.3,"8","ahp",30,"0"
"1250",1,25,1,0.3,0.2,0.1,0.225,"8","ahp",30,"0"
"1251",1,26,2,0.4,0.1,0.05,0.3,"8","ahp",30,"0"
"1252",1,27,3,0.392,0.196,0.1,0.3,"8","ahp",30,"0"
"1253",1,28,1,0.3,0.1,0.05,0.225,"8","ahp",30,"0"
"1254",1,29,0,0.4,0.2,0.1,0.3,"8","ahp",30,"0"
"1255",1,30,5,0.4,0.2,0.1,0.3,"8","ahp",30,"0"
"1256",1,31,3,0.392,0.196,0.1,0.3,"8","ahp",30,"0"
"1257",1,32,5,0.4,0.2,0.1,0.3,"8","ahp",30,"0"
"1258",1,33,0,0.3,0.2,0.1,0.225,"8","ahp",30,"0"
"1259",1,34,2,0.4,0.124907,0.062453,0.3,"8","ahp",30,"0"
"1260",1,35,3,0.392,0.196,0.1,0.3,"8","ahp",30,"0"
"1261",1,6,1,0.4,0.1,0.05,0.3,"9","it",30,"0"
"1262",1,7,5,0.3,0.2,0.1,0.225,"9","it",30,"0"
"1263",1,8,1,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1264",1,9,5,0.4,0.182353,0.091176,0.3,"9","it",30,"0"
"1265",1,10,5,0.3,0.2,0.1,0.225,"9","it",30,"0"
"1266",1,11,0,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1267",1,12,1,0.4,0.1,0.05,0.3,"9","it",30,"0"
"1268",1,13,5,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1269",1,14,0,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1270",1,15,1,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1271",1,16,1,0.3,0.2,0.1,0.225,"9","it",30,"0"
"1272",1,17,0,0.4,0.174666,0.087333,0.3,"9","it",30,"0"
"1273",1,18,2,0.3,0.2,0.1,0.225,"9","it",30,"0"
"1274",1,19,0,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1275",1,20,0,0.4,0.1,0.05,0.3,"9","it",30,"0"
"1276",1,21,5,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1277",1,22,1,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1278",1,23,5,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1279",1,24,5,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1280",1,25,5,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1281",1,26,5,0.4,0.1,0.05,0.3,"9","it",30,"0"
"1282",1,27,2,0.3,0.2,0.1,0.225,"9","it",30,"0"
"1283",1,28,5,0.4,0.1,0.05,0.3,"9","it",30,"0"
"1284",1,29,3,0.292,0.196,0.1,0.225,"9","it",30,"0"
"1285",1,30,1,0.3,0.2,0.1,0.225,"9","it",30,"0"
"1286",1,31,1,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1287",1,32,5,0.4,0.141176,0.070588,0.3,"9","it",30,"0"
"1288",1,33,5,0.4,0.1,0.05,0.3,"9","it",30,"0"
"1289",1,34,1,0.4,0.2,0.1,0.3,"9","it",30,"0"
"1290",1,35,1,0.3,0.2,0.1,0.225,"9","it",30,"0"
"1291",1,6,1,0.4,0.1,0.05,0.3,"9","ahp",30,"0"
"1292",1,7,1,0.3,0.2,0.1,0.225,"9","ahp",30,"0"
"1293",1,8,1,0.4,0.2,0.1,0.3,"9","ahp",30,"0"
"1294",1,9,3,0.392,0.196,0.1,0.3,"9","ahp",30,"0"
"1295",1,10,2,0.3,0.2,0.1,0.225,"9","ahp",30,"0"
"1296",1,11,3,0.392,0.196,0.1,0.3,"9","ahp",30,"0"
"1297",1,12,1,0.4,0.1,0.05,0.3,"9","ahp",30,"0"
"1298",1,13,5,0.4,0.2,0.1,0.3,"9","ahp",30,"0"
"1299",1,14,1,0.4,0.2,0.1,0.3,"9","ahp",30,"0"
"1300",1,15,1,0.4,0.2,0.1,0.3,"9","ahp",30,"0"
"1301",1,16,1,0.3,0.166667,0.083333,0.225,"9","ahp",30,"0"
"1302",1,17,3,0.392,0.196,0.1,0.3,"9","ahp",30,"0"
"1303",1,18,2,0.3,0.2,0.1,0.225,"9","ahp",30,"0"
"1304",1,19,5,0.4,0.2,0.1,0.3,"9","ahp",30,"0"
"1305",1,20,3,0.392,0.196,0.1,0.3,"9","ahp",30,"0"
"1306",1,21,1,0.3,0.2,0.1,0.225,"9","ahp",30,"0"
"1307",1,22,1,0.4,0.2,0.1,0.3,"9","ahp",30,"0"
"1308",1,23,1,0.4,0.2,0.1,0.3,"9","ahp",30,"0"
"1309",1,24,5,0.4,0.2,0.1,0.3,"9","ahp",30,"0"
"1310",1,25,5,0.4,0.2,0.1,0.3,"9","ahp",30,"0"
"1311",1,26,3,0.392,0.196,0.1,0.3,"9","ahp",30,"0"
"1312",1,27,2,0.3,0.2,0.1,0.225,"9","ahp",30,"0"
"1313",1,28,1,0.3,0.1,0.05,0.225,"9","ahp",30,"0"
"1314",1,29,1,0.3,0.1,0.05,0.225,"9","ahp",30,"0"
"1315",1,30,1,0.3,0.2,0.1,0.225,"9","ahp",30,"0"
"1316",1,31,1,0.4,0.169231,0.084615,0.3,"9","ahp",30,"0"
"1317",1,32,5,0.4,0.141176,0.070588,0.3,"9","ahp",30,"0"
"1318",1,33,3,0.392,0.196,0.1,0.3,"9","ahp",30,"0"
"1319",1,34,1,0.4,0.2,0.1,0.3,"9","ahp",30,"0"
"1320",1,35,2,0.3,0.2,0.1,0.225,"9","ahp",30,"0"
